Project name;Repository name;Branch;File extension;Count
acps;acps-bff-onboarding;AB2C-30-OCR-BFF;.csproj;9
acps;acps-bff-onboarding;AB2C-30-OCR-BFF;.cs;69
acps;acps-bff-onboarding;AB2C-30-OCR-BFF;.css;1
acps;acps-bff-onboarding;AB2C-30-OCR-BFF;.json;2
acps;acps-bff-onboarding;AB2C-30-OCR-BFF;.sln;1
acps;acps-bff-onboarding;AB2C-30-OCR-BFF;.md;1
acps;acps-bff-onboarding;AB2C-30-OCR-BFF;.yaml;1
acps;acps-bff-onboarding;decripty_document;.csproj;9
acps;acps-bff-onboarding;decripty_document;.cs;70
acps;acps-bff-onboarding;decripty_document;.css;1
acps;acps-bff-onboarding;decripty_document;.json;2
acps;acps-bff-onboarding;decripty_document;.sln;1
acps;acps-bff-onboarding;decripty_document;.md;1
acps;acps-bff-onboarding;decripty_document;.yaml;1
acps;acps-bff-onboarding;main;.csproj;9
acps;acps-bff-onboarding;main;.cs;65
acps;acps-bff-onboarding;main;.css;1
acps;acps-bff-onboarding;main;.json;2
acps;acps-bff-onboarding;main;.sln;1
acps;acps-bff-onboarding;main;.md;1
acps;acps-bff-onboarding;main;.yaml;1
acps;acps-bff-onboarding;staging;.csproj;9
acps;acps-bff-onboarding;staging;.cs;65
acps;acps-bff-onboarding;staging;.css;1
acps;acps-bff-onboarding;staging;.json;2
acps;acps-bff-onboarding;staging;.sln;1
acps;acps-bff-onboarding;staging;.md;1
acps;acps-bff-onboarding;staging;.yaml;1
acps;acps-bff-onboarding;update_lib;.csproj;9
acps;acps-bff-onboarding;update_lib;.cs;63
acps;acps-bff-onboarding;update_lib;.css;1
acps;acps-bff-onboarding;update_lib;.json;2
acps;acps-bff-onboarding;update_lib;.sln;1
acps;acps-bff-onboarding;update_lib;.md;1
acps;acps-bff-onboarding;update_lib;.yaml;1
acps;acps-bff-onboarding;update_lib_17072024;.csproj;9
acps;acps-bff-onboarding;update_lib_17072024;.cs;63
acps;acps-bff-onboarding;update_lib_17072024;.css;1
acps;acps-bff-onboarding;update_lib_17072024;.json;2
acps;acps-bff-onboarding;update_lib_17072024;.sln;1
acps;acps-bff-onboarding;update_lib_17072024;.md;1
acps;acps-bff-onboarding;update_lib_17072024;.yaml;1
acps;acps-bff-pagamentos-ib;main;.md;1
acps;acps-bff-pagamentos-ib;staging;.md;1
acps;acps-bff-portal-captacao-cofrinho;main;.md;1
acps;acps-bff-portal-captacao-cofrinho;staging;.md;1
acps;acps-bff-rastreio-cartoes;main;.md;1
acps;acps-bff-rastreio-cartoes;staging;.md;1
acps;acps-bff-recarga-ib;main;.md;1
acps;acps-bff-recarga-ib;staging;.md;1
acps;acps-bff-saldo-ib;develop;.cs;28
acps;acps-bff-saldo-ib;develop;.csproj;7
acps;acps-bff-saldo-ib;develop;.css;1
acps;acps-bff-saldo-ib;develop;.pubxml;1
acps;acps-bff-saldo-ib;develop;.json;3
acps;acps-bff-saldo-ib;develop;.sln;1
acps;acps-bff-saldo-ib;develop;.md;1
acps;acps-bff-saldo-ib;develop;.yml;1
acps;acps-bff-saldo-ib;main;.cs;28
acps;acps-bff-saldo-ib;main;.csproj;7
acps;acps-bff-saldo-ib;main;.css;1
acps;acps-bff-saldo-ib;main;.pubxml;1
acps;acps-bff-saldo-ib;main;.json;3
acps;acps-bff-saldo-ib;main;.sln;1
acps;acps-bff-saldo-ib;main;.md;1
acps;acps-bff-saldo-ib;main;.yml;1
acps;acps-bff-saldo-ib;staging;.cs;28
acps;acps-bff-saldo-ib;staging;.csproj;7
acps;acps-bff-saldo-ib;staging;.css;1
acps;acps-bff-saldo-ib;staging;.pubxml;1
acps;acps-bff-saldo-ib;staging;.json;3
acps;acps-bff-saldo-ib;staging;.sln;1
acps;acps-bff-saldo-ib;staging;.md;1
acps;acps-bff-saldo-ib;staging;.yml;1
acps;acps-bff-setup-inteligente;main;.md;1
acps;acps-bff-setup-inteligente;staging;.md;1
acps;acps-cache-internet-banking-api;main;.md;1
acps;acps-cache-internet-banking-api;staging;.csproj;16
acps;acps-cache-internet-banking-api;staging;.cs;69
acps;acps-cache-internet-banking-api;staging;.css;1
acps;acps-cache-internet-banking-api;staging;.pubxml;1
acps;acps-cache-internet-banking-api;staging;.json;7
acps;acps-cache-internet-banking-api;staging;.sln;1
acps;acps-cache-internet-banking-api;staging;.md;1
acps;acps-cache-internet-banking-api;staging;.yml;1
acps;acps-cadastro-mobile-bff;main;.md;1
acps;acps-cadastro-mobile-bff;staging;.csproj;8
acps;acps-cadastro-mobile-bff;staging;.cs;56
acps;acps-cadastro-mobile-bff;staging;.md;15
acps;acps-cadastro-mobile-bff;staging;.css;1
acps;acps-cadastro-mobile-bff;staging;.json;3
acps;acps-cadastro-mobile-bff;staging;.sln;1
acps;acps-cadastro-mobile-bff;staging;.yml;1
acps;acps-card-wallet-mobile-bff;develop;.md;1
acps;acps-card-wallet-mobile-bff;develop;.yml;1
acps;acps-card-wallet-mobile-bff;develop;.yaml;1
acps;acps-card-wallet-mobile-bff;main;.md;1
acps;acps-card-wallet-mobile-bff;main;.yml;1
acps;acps-card-wallet-mobile-bff;main;.yaml;1
acps;acps-card-wallet-mobile-bff;staging;.csproj;9
acps;acps-card-wallet-mobile-bff;staging;.cs;151
acps;acps-card-wallet-mobile-bff;staging;.md;7
acps;acps-card-wallet-mobile-bff;staging;.css;1
acps;acps-card-wallet-mobile-bff;staging;.json;3
acps;acps-card-wallet-mobile-bff;staging;.sln;1
acps;acps-card-wallet-mobile-bff;staging;.yml;1
acps;acps-card-wallet-mobile-bff;staging;.yaml;1
acps;acps-cartao-mobile-bff;develop;.csproj;22
acps;acps-cartao-mobile-bff;develop;.cs;268
acps;acps-cartao-mobile-bff;develop;.md;12
acps;acps-cartao-mobile-bff;develop;.css;1
acps;acps-cartao-mobile-bff;develop;.json;3
acps;acps-cartao-mobile-bff;develop;.sln;1
acps;acps-cartao-mobile-bff;develop;.yml;1
acps;acps-cartao-mobile-bff;main;.csproj;40
acps;acps-cartao-mobile-bff;main;.cs;623
acps;acps-cartao-mobile-bff;main;.md;12
acps;acps-cartao-mobile-bff;main;.css;1
acps;acps-cartao-mobile-bff;main;.json;3
acps;acps-cartao-mobile-bff;main;.sln;1
acps;acps-cartao-mobile-bff;main;.yml;1
acps;acps-cartao-mobile-bff;staging;.csproj;48
acps;acps-cartao-mobile-bff;staging;.cs;710
acps;acps-cartao-mobile-bff;staging;.md;12
acps;acps-cartao-mobile-bff;staging;.css;1
acps;acps-cartao-mobile-bff;staging;.json;3
acps;acps-cartao-mobile-bff;staging;.sln;1
acps;acps-cartao-mobile-bff;staging;.yml;1
acps;acps-cartao-mobile-bff;test01;.csproj;18
acps;acps-cartao-mobile-bff;test01;.cs;233
acps;acps-cartao-mobile-bff;test01;.md;12
acps;acps-cartao-mobile-bff;test01;.css;1
acps;acps-cartao-mobile-bff;test01;.json;3
acps;acps-cartao-mobile-bff;test01;.sln;1
acps;acps-cartao-mobile-bff;test01;.yml;1
acps;acps-cashback-mobile-bff;main;.md;1
acps;acps-cashback-mobile-bff;staging;.csproj;8
acps;acps-cashback-mobile-bff;staging;.cs;56
acps;acps-cashback-mobile-bff;staging;.md;15
acps;acps-cashback-mobile-bff;staging;.css;1
acps;acps-cashback-mobile-bff;staging;.json;3
acps;acps-cashback-mobile-bff;staging;.sln;1
acps;acps-cashback-mobile-bff;staging;.yml;1
acps;acps-cash-ib-bff;Chassis_cleaning;.csproj;9
acps;acps-cash-ib-bff;Chassis_cleaning;.cs;29
acps;acps-cash-ib-bff;Chassis_cleaning;.xml;1
acps;acps-cash-ib-bff;Chassis_cleaning;.xsd;1
acps;acps-cash-ib-bff;Chassis_cleaning;.css;1
acps;acps-cash-ib-bff;Chassis_cleaning;.json;3
acps;acps-cash-ib-bff;Chassis_cleaning;.sln;1
acps;acps-cash-ib-bff;Chassis_cleaning;.md;1
acps;acps-cash-ib-bff;Chassis_cleaning;.yml;1
acps;acps-cash-ib-bff;Chassis_cleaning;.yaml;1
acps;acps-cash-ib-bff;develop;.md;1
acps;acps-cash-ib-bff;develop;.yml;1
acps;acps-cash-ib-bff;develop;.yaml;1
acps;acps-cash-ib-bff;main;.md;1
acps;acps-cash-ib-bff;main;.yml;1
acps;acps-cash-ib-bff;main;.yaml;1
acps;acps-cash-ib-bff;staging;.csproj;11
acps;acps-cash-ib-bff;staging;.cs;40
acps;acps-cash-ib-bff;staging;.xml;1
acps;acps-cash-ib-bff;staging;.xsd;1
acps;acps-cash-ib-bff;staging;.css;1
acps;acps-cash-ib-bff;staging;.json;3
acps;acps-cash-ib-bff;staging;.sln;1
acps;acps-cash-ib-bff;staging;.md;1
acps;acps-cash-ib-bff;staging;.yml;1
acps;acps-cash-ib-bff;staging;.yaml;1
acps;acps-central-notificacoes-app-bff;main;.cs;16
acps;acps-central-notificacoes-app-bff;main;.csproj;7
acps;acps-central-notificacoes-app-bff;main;.xml;1
acps;acps-central-notificacoes-app-bff;main;.xsd;1
acps;acps-central-notificacoes-app-bff;main;.css;1
acps;acps-central-notificacoes-app-bff;main;.json;3
acps;acps-central-notificacoes-app-bff;main;.sln;1
acps;acps-central-notificacoes-app-bff;main;.md;1
acps;acps-central-notificacoes-app-bff;main;.yml;1
acps;acps-central-notificacoes-app-bff;staging;.csproj;10
acps;acps-central-notificacoes-app-bff;staging;.cs;83
acps;acps-central-notificacoes-app-bff;staging;.md;14
acps;acps-central-notificacoes-app-bff;staging;.css;1
acps;acps-central-notificacoes-app-bff;staging;.json;3
acps;acps-central-notificacoes-app-bff;staging;.sln;1
acps;acps-central-notificacoes-app-bff;staging;.yml;1
acps;acps-cliente-mobile-bff;main;.csproj;22
acps;acps-cliente-mobile-bff;main;.cs;219
acps;acps-cliente-mobile-bff;main;.md;12
acps;acps-cliente-mobile-bff;main;.css;1
acps;acps-cliente-mobile-bff;main;.json;3
acps;acps-cliente-mobile-bff;main;.sln;1
acps;acps-cliente-mobile-bff;main;.yml;1
acps;acps-cliente-mobile-bff;staging;.csproj;24
acps;acps-cliente-mobile-bff;staging;.cs;230
acps;acps-cliente-mobile-bff;staging;.md;12
acps;acps-cliente-mobile-bff;staging;.css;1
acps;acps-cliente-mobile-bff;staging;.json;3
acps;acps-cliente-mobile-bff;staging;.sln;1
acps;acps-cliente-mobile-bff;staging;.yml;1
acps;acps-codigo-barras-mobile-bff;main;.md;1
acps;acps-codigo-barras-mobile-bff;staging;.csproj;8
acps;acps-codigo-barras-mobile-bff;staging;.cs;56
acps;acps-codigo-barras-mobile-bff;staging;.md;15
acps;acps-codigo-barras-mobile-bff;staging;.css;1
acps;acps-codigo-barras-mobile-bff;staging;.json;3
acps;acps-codigo-barras-mobile-bff;staging;.sln;1
acps;acps-codigo-barras-mobile-bff;staging;.yml;1
acps;acps-comprovante-mobile-bff;main;.csproj;8
acps;acps-comprovante-mobile-bff;main;.cs;40
acps;acps-comprovante-mobile-bff;main;.md;14
acps;acps-comprovante-mobile-bff;main;.css;1
acps;acps-comprovante-mobile-bff;main;.json;3
acps;acps-comprovante-mobile-bff;main;.sln;1
acps;acps-comprovante-mobile-bff;main;.yml;1
acps;acps-comprovante-mobile-bff;staging;.csproj;10
acps;acps-comprovante-mobile-bff;staging;.cs;86
acps;acps-comprovante-mobile-bff;staging;.md;14
acps;acps-comprovante-mobile-bff;staging;.css;1
acps;acps-comprovante-mobile-bff;staging;.json;4
acps;acps-comprovante-mobile-bff;staging;.sln;1
acps;acps-comprovante-mobile-bff;staging;.yml;1
acps;acps-config-mobile-bff;main;.md;1
acps;acps-config-mobile-bff;staging;.cs;76
acps;acps-config-mobile-bff;staging;.csproj;7
acps;acps-config-mobile-bff;staging;.css;1
acps;acps-config-mobile-bff;staging;.json;4
acps;acps-config-mobile-bff;staging;.sln;1
acps;acps-config-mobile-bff;staging;.md;2
acps;acps-config-mobile-bff;staging;.yml;1
acps;acps-conta-mobile-bff;main;.csproj;13
acps;acps-conta-mobile-bff;main;.cs;99
acps;acps-conta-mobile-bff;main;.md;6
acps;acps-conta-mobile-bff;main;.png;1
acps;acps-conta-mobile-bff;main;.css;1
acps;acps-conta-mobile-bff;main;.json;3
acps;acps-conta-mobile-bff;main;.sln;1
acps;acps-conta-mobile-bff;main;.yml;1
acps;acps-conta-mobile-bff;staging;.csproj;13
acps;acps-conta-mobile-bff;staging;.cs;99
acps;acps-conta-mobile-bff;staging;.md;6
acps;acps-conta-mobile-bff;staging;.png;1
acps;acps-conta-mobile-bff;staging;.css;1
acps;acps-conta-mobile-bff;staging;.json;3
acps;acps-conta-mobile-bff;staging;.sln;1
acps;acps-conta-mobile-bff;staging;.yml;1
acps;acps-desafios-seguranca-mobile-bff;main;.md;1
acps;acps-desafios-seguranca-mobile-bff;staging;.csproj;8
acps;acps-desafios-seguranca-mobile-bff;staging;.cs;56
acps;acps-desafios-seguranca-mobile-bff;staging;.md;15
acps;acps-desafios-seguranca-mobile-bff;staging;.css;1
acps;acps-desafios-seguranca-mobile-bff;staging;.json;3
acps;acps-desafios-seguranca-mobile-bff;staging;.sln;1
acps;acps-desafios-seguranca-mobile-bff;staging;.yml;1
acps;acps-digitacao-proposta-bff;SCHB_92_Obrigatoriedade;.csproj;21
acps;acps-digitacao-proposta-bff;SCHB_92_Obrigatoriedade;.cs;96
acps;acps-digitacao-proposta-bff;SCHB_92_Obrigatoriedade;.xml;1
acps;acps-digitacao-proposta-bff;SCHB_92_Obrigatoriedade;.xsd;1
acps;acps-digitacao-proposta-bff;SCHB_92_Obrigatoriedade;.css;1
acps;acps-digitacao-proposta-bff;SCHB_92_Obrigatoriedade;.json;7
acps;acps-digitacao-proposta-bff;SCHB_92_Obrigatoriedade;.http;2
acps;acps-digitacao-proposta-bff;SCHB_92_Obrigatoriedade;.sln;1
acps;acps-digitacao-proposta-bff;SCHB_92_Obrigatoriedade;.md;1
acps;acps-digitacao-proposta-bff;SCHB_92_Obrigatoriedade;.yml;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_DNA_BFF_A;.csproj;26
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_DNA_BFF_A;.cs;121
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_DNA_BFF_A;.xml;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_DNA_BFF_A;.xsd;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_DNA_BFF_A;.css;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_DNA_BFF_A;.json;5
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_DNA_BFF_A;.http;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_DNA_BFF_A;.sln;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_DNA_BFF_A;.md;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_DNA_BFF_A;.yml;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_Subida_A;.csproj;26
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_Subida_A;.cs;121
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_Subida_A;.xml;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_Subida_A;.xsd;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_Subida_A;.css;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_Subida_A;.json;5
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_Subida_A;.http;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_Subida_A;.sln;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_Subida_A;.md;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_Subida_A;.yml;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_correcao_integracao_GC_A;.csproj;26
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_correcao_integracao_GC_A;.cs;108
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_correcao_integracao_GC_A;.xml;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_correcao_integracao_GC_A;.xsd;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_correcao_integracao_GC_A;.css;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_correcao_integracao_GC_A;.json;5
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_correcao_integracao_GC_A;.http;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_correcao_integracao_GC_A;.sln;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_correcao_integracao_GC_A;.md;1
acps;acps-digitacao-proposta-bff;SCHB_92_comprovante_endereco_correcao_integracao_GC_A;.yml;1
acps;acps-digitacao-proposta-bff;att_libs;.csproj;26
acps;acps-digitacao-proposta-bff;att_libs;.cs;121
acps;acps-digitacao-proposta-bff;att_libs;.xml;1
acps;acps-digitacao-proposta-bff;att_libs;.xsd;1
acps;acps-digitacao-proposta-bff;att_libs;.css;1
acps;acps-digitacao-proposta-bff;att_libs;.json;5
acps;acps-digitacao-proposta-bff;att_libs;.http;1
acps;acps-digitacao-proposta-bff;att_libs;.sln;1
acps;acps-digitacao-proposta-bff;att_libs;.md;1
acps;acps-digitacao-proposta-bff;att_libs;.yml;1
acps;acps-digitacao-proposta-bff;correcao_pipeline;.csproj;26
acps;acps-digitacao-proposta-bff;correcao_pipeline;.cs;121
acps;acps-digitacao-proposta-bff;correcao_pipeline;.xml;1
acps;acps-digitacao-proposta-bff;correcao_pipeline;.xsd;1
acps;acps-digitacao-proposta-bff;correcao_pipeline;.css;1
acps;acps-digitacao-proposta-bff;correcao_pipeline;.json;5
acps;acps-digitacao-proposta-bff;correcao_pipeline;.http;1
acps;acps-digitacao-proposta-bff;correcao_pipeline;.sln;1
acps;acps-digitacao-proposta-bff;correcao_pipeline;.md;1
acps;acps-digitacao-proposta-bff;correcao_pipeline;.yml;1
acps;acps-digitacao-proposta-bff;main;.csproj;26
acps;acps-digitacao-proposta-bff;main;.cs;108
acps;acps-digitacao-proposta-bff;main;.xml;1
acps;acps-digitacao-proposta-bff;main;.xsd;1
acps;acps-digitacao-proposta-bff;main;.css;1
acps;acps-digitacao-proposta-bff;main;.json;5
acps;acps-digitacao-proposta-bff;main;.http;1
acps;acps-digitacao-proposta-bff;main;.sln;1
acps;acps-digitacao-proposta-bff;main;.md;1
acps;acps-digitacao-proposta-bff;main;.yml;1
acps;acps-digitacao-proposta-bff;retiradaArquivo_Staiging;.csproj;23
acps;acps-digitacao-proposta-bff;retiradaArquivo_Staiging;.cs;122
acps;acps-digitacao-proposta-bff;retiradaArquivo_Staiging;.xml;1
acps;acps-digitacao-proposta-bff;retiradaArquivo_Staiging;.xsd;1
acps;acps-digitacao-proposta-bff;retiradaArquivo_Staiging;.css;1
acps;acps-digitacao-proposta-bff;retiradaArquivo_Staiging;.json;5
acps;acps-digitacao-proposta-bff;retiradaArquivo_Staiging;.http;1
acps;acps-digitacao-proposta-bff;retiradaArquivo_Staiging;.sln;1
acps;acps-digitacao-proposta-bff;retiradaArquivo_Staiging;.md;1
acps;acps-digitacao-proposta-bff;retiradaArquivo_Staiging;.yml;1
acps;acps-digitacao-proposta-bff;staging;.csproj;26
acps;acps-digitacao-proposta-bff;staging;.cs;108
acps;acps-digitacao-proposta-bff;staging;.xml;1
acps;acps-digitacao-proposta-bff;staging;.xsd;1
acps;acps-digitacao-proposta-bff;staging;.css;1
acps;acps-digitacao-proposta-bff;staging;.json;5
acps;acps-digitacao-proposta-bff;staging;.http;1
acps;acps-digitacao-proposta-bff;staging;.sln;1
acps;acps-digitacao-proposta-bff;staging;.md;1
acps;acps-digitacao-proposta-bff;staging;.yml;1
acps;acps-elegibilidade-migracao-cofrinho-ib-bff;main;.md;1
acps;acps-elegibilidade-migracao-cofrinho-ib-bff;staging;.md;1
acps;acps-elegibilidade-migracao-cofrinho-mobile-bff;main;.md;1
acps;acps-elegibilidade-migracao-cofrinho-mobile-bff;staging;.csproj;8
acps;acps-elegibilidade-migracao-cofrinho-mobile-bff;staging;.cs;56
acps;acps-elegibilidade-migracao-cofrinho-mobile-bff;staging;.md;15
acps;acps-elegibilidade-migracao-cofrinho-mobile-bff;staging;.css;1
acps;acps-elegibilidade-migracao-cofrinho-mobile-bff;staging;.json;3
acps;acps-elegibilidade-migracao-cofrinho-mobile-bff;staging;.sln;1
acps;acps-elegibilidade-migracao-cofrinho-mobile-bff;staging;.yml;1
acps;acps-emprestimo-fgts-mobile-bff;develop;.md;1
acps;acps-emprestimo-fgts-mobile-bff;develop;.yml;1
acps;acps-emprestimo-fgts-mobile-bff;develop;.yaml;1
acps;acps-emprestimo-fgts-mobile-bff;isae-fgts-url;.md;11
acps;acps-emprestimo-fgts-mobile-bff;isae-fgts-url;.cs;42
acps;acps-emprestimo-fgts-mobile-bff;isae-fgts-url;.csproj;7
acps;acps-emprestimo-fgts-mobile-bff;isae-fgts-url;.css;1
acps;acps-emprestimo-fgts-mobile-bff;isae-fgts-url;.json;4
acps;acps-emprestimo-fgts-mobile-bff;isae-fgts-url;.sln;1
acps;acps-emprestimo-fgts-mobile-bff;isae-fgts-url;.yml;1
acps;acps-emprestimo-fgts-mobile-bff;isae-fgts-url;.yaml;1
acps;acps-emprestimo-fgts-mobile-bff;main;.csproj;9
acps;acps-emprestimo-fgts-mobile-bff;main;.cs;55
acps;acps-emprestimo-fgts-mobile-bff;main;.md;11
acps;acps-emprestimo-fgts-mobile-bff;main;.css;1
acps;acps-emprestimo-fgts-mobile-bff;main;.json;4
acps;acps-emprestimo-fgts-mobile-bff;main;.sln;1
acps;acps-emprestimo-fgts-mobile-bff;main;.yml;1
acps;acps-emprestimo-fgts-mobile-bff;main;.yaml;1
acps;acps-emprestimo-fgts-mobile-bff;staging;.csproj;11
acps;acps-emprestimo-fgts-mobile-bff;staging;.cs;80
acps;acps-emprestimo-fgts-mobile-bff;staging;.md;11
acps;acps-emprestimo-fgts-mobile-bff;staging;.css;1
acps;acps-emprestimo-fgts-mobile-bff;staging;.json;4
acps;acps-emprestimo-fgts-mobile-bff;staging;.sln;1
acps;acps-emprestimo-fgts-mobile-bff;staging;.yml;1
acps;acps-emprestimo-fgts-mobile-bff;staging;.yaml;1
acps;acps-emprestimo-mobile-bff;main;.csproj;41
acps;acps-emprestimo-mobile-bff;main;.cs;590
acps;acps-emprestimo-mobile-bff;main;.css;1
acps;acps-emprestimo-mobile-bff;main;.json;3
acps;acps-emprestimo-mobile-bff;main;.md;6
acps;acps-emprestimo-mobile-bff;main;.sln;1
acps;acps-emprestimo-mobile-bff;main;.yml;1
acps;acps-emprestimo-mobile-bff;shopcred-fase2;.csproj;33
acps;acps-emprestimo-mobile-bff;shopcred-fase2;.cs;390
acps;acps-emprestimo-mobile-bff;shopcred-fase2;.md;8
acps;acps-emprestimo-mobile-bff;shopcred-fase2;.css;1
acps;acps-emprestimo-mobile-bff;shopcred-fase2;.json;3
acps;acps-emprestimo-mobile-bff;shopcred-fase2;.sln;1
acps;acps-emprestimo-mobile-bff;shopcred-fase2;.yml;1
acps;acps-emprestimo-mobile-bff;staging;.csproj;41
acps;acps-emprestimo-mobile-bff;staging;.cs;591
acps;acps-emprestimo-mobile-bff;staging;.css;1
acps;acps-emprestimo-mobile-bff;staging;.json;3
acps;acps-emprestimo-mobile-bff;staging;.md;6
acps;acps-emprestimo-mobile-bff;staging;.sln;1
acps;acps-emprestimo-mobile-bff;staging;.yml;1
acps;acps-emprestimo-mult-bff;SJCH-464;.csproj;21
acps;acps-emprestimo-mult-bff;SJCH-464;.cs;139
acps;acps-emprestimo-mult-bff;SJCH-464;.xml;2
acps;acps-emprestimo-mult-bff;SJCH-464;.xsd;2
acps;acps-emprestimo-mult-bff;SJCH-464;.css;2
acps;acps-emprestimo-mult-bff;SJCH-464;.json;5
acps;acps-emprestimo-mult-bff;SJCH-464;.sln;1
acps;acps-emprestimo-mult-bff;SJCH-464;.md;1
acps;acps-emprestimo-mult-bff;SJCH-464;.yml;1
acps;acps-emprestimo-mult-bff;SJCH_464;.csproj;21
acps;acps-emprestimo-mult-bff;SJCH_464;.cs;178
acps;acps-emprestimo-mult-bff;SJCH_464;.xml;2
acps;acps-emprestimo-mult-bff;SJCH_464;.xsd;2
